variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8887,0,intro,w1 baseline,"In the next section, we will ask you some questions about who are the people that you do different things with, and to name those people specifically. You can answer the questions with names of people who are OVER THE AGE OF 12 and WHO CURRENTLY LIVE OR WORK IN THIS VILLAGE ONLY. These people may include any friends, family, people you work with, people that work for you, neighbors, etc. When you answer these questions, you may answer with one person, more than one person, or say there is no one. You are free to include up to 5 people.

INTERVIEWER: The maximum input is 5 people. If the respondent gives a name, follow-up with: ""Is there anyone else?"". However, the respondent should not be pushed to provide 5 names, but know that this is the maximum number possible. If respondent names someone who is not in the respondent list, please ask ""Does this person currently live or work in this village?"" If the person does not live or work in the village, do not proceed to add them.",SAME,NA,NA,NA,"En la siguiente sección, le voy a preguntar acerca de las personas con quienes usted comparte diferentes actividades. Necesitamos que nos de los nombres de estas personas. SOLAMENTE PUEDE INCLUIR PERSONAS MAYORES DE 12 AÑOS y QUE VIVEN o TRABAJAN EN ESTA ALDEA . Estas personas pueden ser cualquiera de sus amigos, familiares, personas con quienes trabaja o que trabajan para usted, o sus vecinos, etcétera. En sus respuestas, puede dar solamente un nombre o varios nombres, o puede decir """"no hay nadie"""" si no tiene a nadie a quien nombrar. Siéntase libre de nombrar un total de 5 personas.

ENTREVISTADOR: EL NUMERO MAXIMO ES DE 5 PERSONAS. CUANDO EL INFORMANTE DE UN NOMBRE, PREGUNTE SI HAY ALGUIEN MAS. SIN EMBARGO, EL INFORMANTE NO DEBE SER PRESIONADO A DAR 5 NOMBRES, PERO SEPA QUE ESTE ES EL NUMERO MAXIMO POSIBLE. LA PERSONA QUE NOMBRE TIENE QUE VIVIR o TRABAJAR EN LA ALDEA. Si la persona que nombra no esta en la lista de informantes,  PREGUNTE: Esta persona vive o trabaja en esta aldea actualmente? Si responde que no, no proceda a agregarlo al programa.",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1500,0,relationship,w1 baseline,"Who do you trust to talk to about something personal or private? 

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿En quién puede confiar para hablar sobre algo personal o privado? 

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1600,0,relationship,w1 baseline,"With whom do you spend free time?

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Con quién pasa usted su tiempo libre?

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1700,0,relationship,w1 baseline,"Who would you feel comfortable asking to borrow 200 lempiras from if you needed
them for the day?

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Con quien tiene la confianza usted para pedirle prestados 200 Lempiras si los necesitara para el día?

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1800,0,relationship,w1 baseline,"Who do you think would be comfortable asking you to borrow 200 lempiras for the day?

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Quien cree que tendría la confiaza de pedirle prestado a usted 200 Lempiras para el día?

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1900,0,relationship,w1 baseline,"Who would you ask for advice about health related matters?

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿A quién le pediría consejos sobre asuntos de la salud?

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2000,0,relationship,w1 baseline,"Who comes to you for health advice? 

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Quién le viene a pedir a usted consejos de salud?

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2100,0,relationship,w1 baseline,"Besides your partner, parents or siblings, who do you consider to be your closest friends? 

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"A parte de su pareja, padres, o hermanos/hermanas, ¿a quiénes considera usted como sus amigos más cercanos? 

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2200,0,relationship,w1 baseline,"What are the names of this town’s leaders?
(People who live in this village whose opinions are respected or you feel have some authority over decisions in the community).

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else.""  If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Cómo se llaman los líderes de esta aldea/ciudad? (Personas que viven o trabajan en esta aldea a quienes se le respetan sus opiniones o usted siente tienen autoridad sobre decisiones hechas en la comunidad).

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8888,0,intro,w1 baseline,We have asked questions about the people who are positive connections in your life. Our study aims to group people that get along well. Now we are going to ask you one question about the people in your life with whom you usually do not get along well. It is important that you understand that we will keep all of your responses secret and that they will only be used for the purpose of mathematical analysis. Your information will never be shared with anyone.,SAME,NA,NA,NA,Hasta ahora solo le hemos hecho preguntas sobre las personas que tienen conexiones positivas en su vida. Nuestro estudio busca agrupar gente que se lleva bien. Pero ahora le voy a hacer una pregunta sobre las personas en su vida con las que usted no se lleva tan bien. Es importante que sepa que sus respuestas son completamente secretas (confidenciales) y que sólo serán usadas con el fin de hacer un análisis matemático. Jamás compartiremos esta información con nadie.,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2300,0,relationship,w1 baseline,"Who are the people in this town with whom you do not get along well? 

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Quiénes son las personas en esta aldea con las que usted no se lleva bien? 

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2400,0,multiple_choice,w1 baseline,"Do you have a patrón/patrona?

IF A WOMAN ASKS IF SHE SHOULD GIVE HER HUSBAND/PARTNER'S PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE

IF A CHILD ASKS IF THEY SHOULD GIVE THEIR PARENTS' PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE",SAME,1,Yes,SAME,"¿Tiene usted un/a patrón/patrona? 

SI LA MUJER PREGUNTA SI ESTÁ BIEN NOMBRAR EL PATRÓN/PATRONA DE SU ESPOSO/PAREJA, ESTA ES UNA RESPUESTA ACEPTABLE.
 
SI UN MENOR PREGUNTA SI PUEDE DAR EL PATRON DE SUS PADRES, ESTA ES UNA RESPUESTA ACEPTABLE.",SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2400,0,multiple_choice,w1 baseline,"Do you have a patrón/patrona?

IF A WOMAN ASKS IF SHE SHOULD GIVE HER HUSBAND/PARTNER'S PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE

IF A CHILD ASKS IF THEY SHOULD GIVE THEIR PARENTS' PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE",SAME,2,No,SAME,"¿Tiene usted un/a patrón/patrona? 

SI LA MUJER PREGUNTA SI ESTÁ BIEN NOMBRAR EL PATRÓN/PATRONA DE SU ESPOSO/PAREJA, ESTA ES UNA RESPUESTA ACEPTABLE.
 
SI UN MENOR PREGUNTA SI PUEDE DAR EL PATRON DE SUS PADRES, ESTA ES UNA RESPUESTA ACEPTABLE.",SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2500,0,relationship,w1 baseline,What is his/her name?,SAME,NA,NA,NA,¿Cómo se llama?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2600,0,integer,w1 baseline,How many friends or relatives that you see more than once a month live in other villages?,SAME,NA,NA,NA,¿Cuantos amigos o familiares que usted mira más de una vez al mes viven en otras aldeas?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2700,0,geo,w1 baseline,What is the name of the village where the majority of these friends/relations live?,SAME,NA,NA,NA,¿Cual es el nombre de la aldea en donde viven la mayoría de estos amigos y familiares?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8888,0,intro,w1 baseline,Now we'd like to ask you some general questions about yourself and your home.,SAME,NA,NA,NA,Ahora nos gustaría hacerle unas preguntas generales sobre usted mismo/a y su hogar. ¿Tiene alguna pregunta antes de comenzar esta sección?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,1,Have not completed any type of school,SAME,¿Qué grado termino en la escuela?,SAME,No ha completado ningún tipo de educación,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,10,More than secondary,SAME,¿Qué grado termino en la escuela?,SAME,Más de secundaria,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,2,1st grade,SAME,¿Qué grado termino en la escuela?,SAME,1er grado,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,3,2nd grade,SAME,¿Qué grado termino en la escuela?,SAME,2do grado,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,4,3rd grade,SAME,¿Qué grado termino en la escuela?,SAME,3er grado,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0100,0,multiple_choice,w1 baseline,What grade did you complete in school?,SAME,5,4th grade,SAME,¿Qué grado termino en la escuela?,SAME,4to grado,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
